country,time,gdp_pct_change_yoy
Czechia,2014-12-31,2.4947208692791767
Czechia,2015-03-31,4.807702548700088
Czechia,2015-06-30,5.206671807493635
Czechia,2015-09-30,5.261893069472445
Czechia,2015-12-31,4.83176312247644
Czechia,2016-03-31,3.2315431126467065
Czechia,2016-06-30,2.2601309289529636
Czechia,2016-09-30,2.0606890801346145
Czechia,2016-12-31,2.440325113325481
Czechia,2017-03-31,3.7692572722350715
Czechia,2017-06-30,6.059088632949439
Czechia,2017-09-30,5.882181308902057
Czechia,2017-12-31,5.663851611908077
Czechia,2018-03-31,4.457662170110233
Czechia,2018-06-30,2.254253920642868
Czechia,2018-09-30,2.126447867581538
Czechia,2018-12-31,2.4752972090180014
Czechia,2019-03-31,3.4464595461026315
Czechia,2019-06-30,3.6404624591455104
Czechia,2019-09-30,3.683150150204173
Czechia,2019-12-31,3.2622244381922405
Czechia,2020-03-31,-1.5354496611300283
Czechia,2020-06-30,-10.55960305396859
Czechia,2020-09-30,-4.669621867328255
Czechia,2020-12-31,-4.518882565959648
Czechia,2021-03-31,-1.2660597901193893
Czechia,2021-06-30,9.72984587736605
Czechia,2021-09-30,3.996578521120342
Czechia,2021-12-31,3.9236402712684804
Czechia,2022-03-31,4.849240105112007
Czechia,2022-06-30,3.660056253782895
Czechia,2022-09-30,2.0291199272001847
Czechia,2022-12-31,0.9514789197455853
Czechia,2023-03-31,0.26182294223531244
Czechia,2023-06-30,0.2181006354113002
Czechia,2023-09-30,-0.2821491359718764
Czechia,2023-12-31,0.4863185257232283
Czechia,2024-03-31,0.48276395247952575
Czechia,2024-06-30,0.5235018935174862
Czechia,2024-09-30,1.5050397330489629
Czechia,2024-12-31,1.9255807578976158
Czechia,2025-03-31,2.438127805086565
Germany,2002-03-31,-1.018961751173486
Germany,2002-06-30,-0.3868517029631313
Germany,2002-09-30,0.3088182167787279
Germany,2002-12-31,0.34598031652521843
Germany,2003-03-31,-0.5810472937282207
Germany,2003-06-30,-0.8071213840377123
Germany,2003-09-30,-0.5855290673358327
Germany,2003-12-31,-0.2038439138031367
Germany,2004-03-31,1.0307452536129302
Germany,2004-06-30,1.4787910234790314
Germany,2004-09-30,0.23722713036975485
Germany,2004-12-31,0.06886489641084736
Germany,2005-03-31,0.37864179784734553
Germany,2005-06-30,0.3648914041346707
Germany,2005-09-30,1.5190906441270746
Germany,2005-12-31,1.951384514894916
Germany,2006-03-31,2.8989556774125846
Germany,2006-06-30,4.075630738592273
Germany,2006-09-30,4.029720480488752
Germany,2006-12-31,5.146040934936558
Germany,2007-03-31,4.121833384248097
Germany,2007-06-30,3.0560592744223403
Germany,2007-09-30,2.7708170046474523
Germany,2007-12-31,2.0477667156302726
Germany,2008-03-31,2.535153108903998
Germany,2008-06-30,1.4951313772481045
Germany,2008-09-30,0.4371784268021539
Germany,2008-12-31,-1.8392740998219415
Germany,2009-03-31,-7.0210578747125325
Germany,2009-06-30,-6.432742318042095
Germany,2009-09-30,-5.3559206023271795
Germany,2009-12-31,-3.1239816645304175
Germany,2010-03-31,2.3856201700594992
Germany,2010-06-30,4.334382921644631
Germany,2010-09-30,4.716597360332675
Germany,2010-12-31,4.588164061624012
Germany,2011-03-31,5.718770525565819
Germany,2011-06-30,3.7446613788895577
Germany,2011-09-30,3.308514082227254
Germany,2011-12-31,2.635133686399782
Germany,2012-03-31,1.0298639484436212
Germany,2012-06-30,0.854853446193582
Germany,2012-09-30,0.5274922704102902
Germany,2012-12-31,0.19428428177488133
Germany,2013-03-31,-0.5763899022325991
Germany,2013-06-30,0.5279325246004163
Germany,2013-09-30,0.815660685154973
Germany,2013-12-31,1.2697816976293241
Germany,2014-03-31,2.898657077860123
Germany,2014-06-30,1.7018499720328872
Germany,2014-09-30,1.7139735740935302
Germany,2014-12-31,2.3481572987440913
Germany,2015-03-31,1.062615889316798
Germany,2015-06-30,1.6489280439985654
Germany,2015-09-30,1.5999756811802879
Germany,2015-12-31,1.3176290723287742
Germany,2016-03-31,2.530318457211389
Germany,2016-06-30,2.237385275139281
Germany,2016-09-30,2.0724458451350403
Germany,2016-12-31,2.0112974158898567
Germany,2017-03-31,2.2427168238174477
Germany,2017-06-30,2.79996471868047
Germany,2017-09-30,3.2048150391808194
Germany,2017-12-31,3.7739521395136144
Germany,2018-03-31,2.047351617494342
Germany,2018-06-30,1.9028733769328898
Germany,2018-09-30,0.4648476700812365
Germany,2018-12-31,0.1425423172504381
Germany,2019-03-31,1.193965151672205
Germany,2019-06-30,0.5295163251941348
Germany,2019-09-30,1.5341556960713154
Germany,2019-12-31,0.8577823143266494
Germany,2020-03-31,-1.9108992028607719
Germany,2020-06-30,-10.697401727218592
Germany,2020-09-30,-3.1852986217457913
Germany,2020-12-31,-2.048225211925392
Germany,2021-03-31,-0.9579235180192103
Germany,2021-06-30,11.482789883390133
Germany,2021-09-30,2.5960330927113473
Germany,2021-12-31,2.0692531541181225
Germany,2022-03-31,3.4057686224514327
Germany,2022-06-30,0.8179098896990089
Germany,2022-09-30,1.376365386232603
Germany,2022-12-31,0.23959881129271832
Germany,2023-03-31,0.20301086432570337
Germany,2023-06-30,0.0695378053868545
Germany,2023-09-30,-0.32997216435932675
Germany,2023-12-31,-0.18899738738906713
Germany,2024-03-31,-0.098061890004153
Germany,2024-06-30,-0.2408968776058562
Germany,2024-09-30,-0.32644077827920226
Germany,2024-12-31,-0.1550114170085548
Germany,2025-03-31,0.019446425098856857
Denmark,2002-03-31,1.116132880609344
Denmark,2002-06-30,0.6382275509157376
Denmark,2002-09-30,0.40530290165179395
Denmark,2002-12-31,-0.3210327115436562
Denmark,2003-03-31,0.6840690195010657
Denmark,2003-06-30,-0.26273173051878373
Denmark,2003-09-30,-0.3991565843923017
Denmark,2003-12-31,1.7448102066876858
Denmark,2004-03-31,1.8816477375157792
Denmark,2004-06-30,3.4256452180627006
Denmark,2004-09-30,3.323786127494821
Denmark,2004-12-31,2.486810684733709
Denmark,2005-03-31,1.6179690783216572
Denmark,2005-06-30,3.023449850693849
Denmark,2005-09-30,2.6777985953609473
Denmark,2005-12-31,2.115438801829339
Denmark,2006-03-31,3.620830385808338
Denmark,2006-06-30,4.506510943927022
Denmark,2006-09-30,3.918346440728615
Denmark,2006-12-31,3.218856791119218
Denmark,2007-03-31,2.539595849262688
Denmark,2007-06-30,-1.5223664487972965
Denmark,2007-09-30,0.8687169481953028
Denmark,2007-12-31,2.117027730081533
Denmark,2008-03-31,1.3469220526477477
Denmark,2008-06-30,1.4879165027231744
Denmark,2008-09-30,-0.7472182915780112
Denmark,2008-12-31,-3.6780845365391834
Denmark,2009-03-31,-5.209965132144112
Denmark,2009-06-30,-6.05519563332143
Denmark,2009-09-30,-5.2934962101398035
Denmark,2009-12-31,-3.2979668635342074
Denmark,2010-03-31,-0.4957884635888754
Denmark,2010-06-30,1.8006081668114682
Denmark,2010-09-30,2.91435626407901
Denmark,2010-12-31,2.144633012647268
Denmark,2011-03-31,1.9448165014733343
Denmark,2011-06-30,2.458981416287953
Denmark,2011-09-30,-0.2346701463794454
Denmark,2011-12-31,1.099540711579583
Denmark,2012-03-31,0.1713264662602354
Denmark,2012-06-30,-0.7933946253240731
Denmark,2012-09-30,0.6845702712965807
Denmark,2012-12-31,-0.07431986852710626
Denmark,2013-03-31,0.898187884956414
Denmark,2013-06-30,1.1062016561538934
Denmark,2013-09-30,1.7757430358396276
Denmark,2013-12-31,1.7891936058326952
Denmark,2014-03-31,1.0628230326854338
Denmark,2014-06-30,0.9653812217781832
Denmark,2014-09-30,1.586239552023705
Denmark,2014-12-31,1.4932592363898323
Denmark,2015-03-31,2.246323869892275
Denmark,2015-06-30,2.8273274045134356
Denmark,2015-09-30,1.5057402547396403
Denmark,2015-12-31,1.849504669390889
Denmark,2016-03-31,2.3358560444426635
Denmark,2016-06-30,2.7785832125181154
Denmark,2016-09-30,3.451959071624655
Denmark,2016-12-31,3.719448454378016
Denmark,2017-03-31,3.4459359787579302
Denmark,2017-06-30,3.564410374146343
Denmark,2017-09-30,2.4963090907336394
Denmark,2017-12-31,2.7327439744291304
Denmark,2018-03-31,2.5753643441804863
Denmark,2018-06-30,1.3169512859531496
Denmark,2018-09-30,2.089060440594981
Denmark,2018-12-31,1.4687745262921714
Denmark,2019-03-31,1.0509926041261108
Denmark,2019-06-30,2.005377340997594
Denmark,2019-09-30,1.7899464214904182
Denmark,2019-12-31,1.9972375690607835
Denmark,2020-03-31,0.7493213001687593
Denmark,2020-06-30,-6.077820092162545
Denmark,2020-09-30,-0.7329226309113923
Denmark,2020-12-31,-1.0445160649640295
Denmark,2021-03-31,0.30951578985698447
Denmark,2021-06-30,10.31295966555701
Denmark,2021-09-30,6.089202434950858
Denmark,2021-12-31,9.521767689669037
Denmark,2022-03-31,3.1863434644111566
Denmark,2022-06-30,1.5474634407375953
Denmark,2022-09-30,0.9222060683224065
Denmark,2022-12-31,-3.5852027088938754
Denmark,2023-03-31,3.0756376429199594
Denmark,2023-06-30,-0.23756662664029538
Denmark,2023-09-30,-1.7798235519754457
Denmark,2023-12-31,1.4367791265281316
Denmark,2024-03-31,0.7969487273564946
Denmark,2024-06-30,3.915761763738068
Denmark,2024-09-30,4.966717869943671
Denmark,2024-12-31,4.260357045516483
Denmark,2025-03-31,2.3067611380585884
Estonia,2002-03-31,4.5111335545616305
Estonia,2002-06-30,8.078721496284903
Estonia,2002-09-30,8.062137141063852
Estonia,2002-12-31,7.263001669655567
Estonia,2003-03-31,8.815363612657801
Estonia,2003-06-30,7.5563391759145615
Estonia,2003-09-30,6.467444967183611
Estonia,2003-12-31,8.427257790204944
Estonia,2004-03-31,8.510008457851725
Estonia,2004-06-30,5.3049192070860895
Estonia,2004-09-30,6.609203240500805
Estonia,2004-12-31,6.082760637520113
Estonia,2005-03-31,5.497746079997912
Estonia,2005-06-30,10.435089738893844
Estonia,2005-09-30,10.577218299048209
Estonia,2005-12-31,10.795062965979563
Estonia,2006-03-31,11.395288699528372
Estonia,2006-06-30,9.400504613780925
Estonia,2006-09-30,9.283169049932871
Estonia,2006-12-31,9.491065369825824
Estonia,2007-03-31,10.553485955584074
Estonia,2007-06-30,8.70210162738072
Estonia,2007-09-30,6.509633707389373
Estonia,2007-12-31,3.301243647481722
Estonia,2008-03-31,-2.229777022297774
Estonia,2008-06-30,-1.5897364384325763
Estonia,2008-09-30,-1.7662435766183981
Estonia,2008-12-31,-12.902967762578987
Estonia,2009-03-31,-13.268562078134593
Estonia,2009-06-30,-17.07524443814653
Estonia,2009-09-30,-18.600250930872587
Estonia,2009-12-31,-7.175330639235855
Estonia,2010-03-31,-3.669551682663952
Estonia,2010-06-30,1.3048042183380515
Estonia,2010-09-30,4.7893696627677285
Estonia,2010-12-31,6.610680980532813
Estonia,2011-03-31,8.231938698068397
Estonia,2011-06-30,8.04125450317481
Estonia,2011-09-30,7.761381699129322
Estonia,2011-12-31,5.3724521166138794
Estonia,2012-03-31,3.4325201596941746
Estonia,2012-06-30,3.6834651113514916
Estonia,2012-09-30,3.2010567450052374
Estonia,2012-12-31,4.3058460860949
Estonia,2013-03-31,3.9834233603778912
Estonia,2013-06-30,2.075849162131349
Estonia,2013-09-30,1.055966209081305
Estonia,2013-12-31,-0.12455008919052268
Estonia,2014-03-31,1.373334595202813
Estonia,2014-06-30,2.070513360869941
Estonia,2014-09-30,3.5496026091637267
Estonia,2014-12-31,5.350707544677302
Estonia,2015-03-31,1.9055423586402886
Estonia,2015-06-30,3.3333677440667175
Estonia,2015-09-30,2.8550751228263227
Estonia,2015-12-31,1.0713640832213045
Estonia,2016-03-31,4.176506514657996
Estonia,2016-06-30,2.0170233171491914
Estonia,2016-09-30,2.2803175200927672
Estonia,2016-12-31,3.6733032931695053
Estonia,2017-03-31,4.092121591120068
Estonia,2017-06-30,6.104762184553003
Estonia,2017-09-30,5.403650879776767
Estonia,2017-12-31,5.645493274615876
Estonia,2018-03-31,4.245712515605793
Estonia,2018-06-30,3.5071203772923054
Estonia,2018-09-30,3.827733602978345
Estonia,2018-12-31,3.409090909090917
Estonia,2019-03-31,4.7319322131575525
Estonia,2019-06-30,3.752975898565336
Estonia,2019-09-30,3.1987888338984805
Estonia,2019-12-31,2.8357607304975607
Estonia,2020-03-31,-0.4376273547188947
Estonia,2020-06-30,-6.308009625300793
Estonia,2020-09-30,-2.2889106226729017
Estonia,2020-12-31,-1.139326800170426
Estonia,2021-03-31,3.217616580310878
Estonia,2021-06-30,12.459181801504315
Estonia,2021-09-30,7.031977101515441
Estonia,2021-12-31,6.261367260565631
Estonia,2022-03-31,3.679534159931741
Estonia,2022-06-30,-0.6296746409141685
Estonia,2022-09-30,-0.467584883062766
Estonia,2022-12-31,-2.6290386690136835
Estonia,2023-03-31,-4.410767889997103
Estonia,2023-06-30,-2.828508343525049
Estonia,2023-09-30,-2.8829749532279014
Estonia,2023-12-31,-2.382618547769
Estonia,2024-03-31,-0.8492461463134648
Estonia,2024-06-30,-0.6808294969802065
Estonia,2024-09-30,-0.13832901939151432
Estonia,2024-12-31,0.640062811497244
Estonia,2025-03-31,0.09791233865747984
Greece,2002-03-31,3.1811961528824373
Greece,2002-06-30,5.906447437061657
Greece,2002-09-30,4.79055554501111
Greece,2002-12-31,4.966022940405845
Greece,2003-03-31,5.988773384889834
Greece,2003-06-30,5.380012405589807
Greece,2003-09-30,5.373929108329856
Greece,2003-12-31,6.448774355751108
Greece,2004-03-31,6.592409168216151
Greece,2004-06-30,4.862974568495404
Greece,2004-09-30,5.576850355804597
Greece,2004-12-31,3.758688170591795
Greece,2005-03-31,0.8358134920634974
Greece,2005-06-30,1.2885491646305258
Greece,2005-09-30,1.4099067931132803
Greece,2005-12-31,1.882804370447455
Greece,2006-03-31,6.211312525108426
Greece,2006-06-30,6.286622387025798
Greece,2006-09-30,5.376594395434164
Greece,2006-12-31,7.613864862276998
Greece,2007-03-31,3.5407998641419525
Greece,2007-06-30,5.510700128048818
Greece,2007-09-30,4.323747857550941
Greece,2007-12-31,0.39817300134947775
Greece,2008-03-31,2.3498889170531
Greece,2008-06-30,-1.124950946906389
Greece,2008-09-30,-0.622850508576045
Greece,2008-12-31,-0.188326698817598
Greece,2009-03-31,-6.5199656192182704
Greece,2009-06-30,-3.241999735406964
Greece,2009-09-30,-3.5937339270231905
Greece,2009-12-31,-3.0795868233344237
Greece,2010-03-31,0.8953130478825067
Greece,2010-06-30,-5.857330588619558
Greece,2010-09-30,-8.59557797983339
Greece,2010-12-31,-8.846746980593345
Greece,2011-03-31,-11.097896265175622
Greece,2011-06-30,-8.835205267234702
Greece,2011-09-30,-7.855481159686151
Greece,2011-12-31,-11.604884503928037
Greece,2012-03-31,-9.145716420244288
Greece,2012-06-30,-9.6427876020038
Greece,2012-09-30,-8.959532341549926
Greece,2012-12-31,-5.653673419112771
Greece,2013-03-31,-5.479700915992581
Greece,2013-06-30,-3.0531584566710013
Greece,2013-09-30,-1.0188157881658388
Greece,2013-12-31,0.4971127290986699
Greece,2014-03-31,1.0196752819786603
Greece,2014-06-30,1.0032937943298181
Greece,2014-09-30,1.3767548352112025
Greece,2014-12-31,0.10992305386230417
Greece,2015-03-31,0.7400138189319394
Greece,2015-06-30,0.4171376554263029
Greece,2015-09-30,-2.599229344348375
Greece,2015-12-31,0.5040926332601225
Greece,2016-03-31,-0.8995845013021642
Greece,2016-06-30,-0.7252151737328627
Greece,2016-09-30,1.6261733567920045
Greece,2016-12-31,-0.168843422555498
Greece,2017-03-31,1.0120665616818902
Greece,2017-06-30,1.588464317251348
Greece,2017-09-30,2.2246017132335316
Greece,2017-12-31,0.867532209123012
Greece,2018-03-31,2.2004647190832616
Greece,2018-06-30,1.8441509694880232
Greece,2018-09-30,1.208994527708973
Greece,2018-12-31,2.614733644352829
Greece,2019-03-31,2.2317871786401433
Greece,2019-06-30,2.991096541423399
Greece,2019-09-30,2.191786121912065
Greece,2019-12-31,1.4581210711470893
Greece,2020-03-31,-1.6413385415181558
Greece,2020-06-30,-15.966663527639135
Greece,2020-09-30,-10.360428576837165
Greece,2020-12-31,-7.947515513239556
Greece,2021-03-31,-2.1615197309937106
Greece,2021-06-30,15.023253207822052
Greece,2021-09-30,11.490296285346213
Greece,2021-12-31,10.20109914990841
Greece,2022-03-31,7.969976791269584
Greece,2022-06-30,6.695180288578628
Greece,2022-09-30,4.713603818615764
Greece,2022-12-31,4.131567642279443
Greece,2023-03-31,2.0644866224559744
Greece,2023-06-30,3.083652169148854
Greece,2023-09-30,2.2222222222222365
Greece,2023-12-31,1.9309070689315089
Greece,2024-03-31,2.193902242297141
Greece,2024-06-30,2.1622818673044497
Greece,2024-09-30,2.276547928721828
Greece,2024-12-31,2.495270775592795
Greece,2025-03-31,2.19854424274315
Spain,2002-03-31,2.8773953264852548
Spain,2002-06-30,2.939844066665076
Spain,2002-09-30,2.5316455696202445
Spain,2002-12-31,2.6787285719314324
Spain,2003-03-31,3.1799602942893745
Spain,2003-06-30,2.714596748042797
Spain,2003-09-30,2.9021558872305286
Spain,2003-12-31,2.9619472060335994
Spain,2004-03-31,2.576030242323424
Spain,2004-06-30,3.268614982185536
Spain,2004-09-30,3.369818246933476
Spain,2004-12-31,3.237442010166247
Spain,2005-03-31,3.5540500281366683
Spain,2005-06-30,3.3758775425533294
Spain,2005-09-30,3.493823284215547
Spain,2005-12-31,3.7777228308194966
Spain,2006-03-31,4.0554075652637245
Spain,2006-06-30,4.068312157409459
Spain,2006-09-30,4.053771314991117
Spain,2006-12-31,3.9965607616048393
Spain,2007-03-31,3.735561563037604
Spain,2007-06-30,3.712386461663364
Spain,2007-09-30,3.5127934449303844
Spain,2007-12-31,3.1835523104660757
Spain,2008-03-31,2.4451156913843475
Spain,2008-06-30,1.590128482381381
Spain,2008-09-30,0.6206353985567015
Spain,2008-12-31,-1.5407338758724576
Spain,2009-03-31,-4.352434453319987
Spain,2009-06-30,-4.323913001598956
Spain,2009-09-30,-3.931543079982236
Spain,2009-12-31,-2.441391887519484
Spain,2010-03-31,0.1490973565441811
Spain,2010-06-30,0.20739159762004356
Spain,2010-09-30,-0.053252951519733305
Spain,2010-12-31,0.07437111184811496
Spain,2011-03-31,0.08449684142757263
Spain,2011-06-30,-0.29738283016024214
Spain,2011-09-30,-0.8434534341322131
Spain,2011-12-31,-1.5033894049711227
Spain,2012-03-31,-2.3528584063680857
Spain,2012-06-30,-3.0492044458327983
Spain,2012-09-30,-2.901665771090811
Spain,2012-12-31,-3.16176920410286
Spain,2013-03-31,-2.510421491431225
Spain,2013-06-30,-1.6567407730763928
Spain,2013-09-30,-1.2655187896127296
Spain,2013-12-31,-0.250586984217227
Spain,2014-03-31,0.4022551628024784
Spain,2014-06-30,1.04841522315815
Spain,2014-09-30,1.9204940830592543
Spain,2014-12-31,2.7106049251100384
Spain,2015-03-31,3.5700390127974657
Spain,2015-06-30,4.166884563491635
Spain,2015-09-30,4.288456549935149
Spain,2015-12-31,4.2124410371299215
Spain,2016-03-31,3.6733947934857625
Spain,2016-06-30,2.864601636628339
Spain,2016-09-30,2.736100608906744
Spain,2016-12-31,2.404196990316132
Spain,2017-03-31,2.418959945157173
Spain,2017-06-30,3.148914571294714
Spain,2017-09-30,2.985725076991619
Spain,2017-12-31,3.0276183506028342
Spain,2018-03-31,2.740485752533939
Spain,2018-06-30,2.339269829854085
Spain,2018-09-30,2.2653539086523677
Spain,2018-12-31,2.242307548510114
Spain,2019-03-31,2.4300578895445124
Spain,2019-06-30,2.0611025835444607
Spain,2019-09-30,1.6882758620689664
Spain,2019-12-31,1.6729593096071804
Spain,2020-03-31,-4.177835121800522
Spain,2020-06-30,-21.45232163080407
Spain,2020-09-30,-9.134971877091136
Spain,2020-12-31,-8.994128595448537
Spain,2021-03-31,-2.8722062602527965
Spain,2021-06-30,19.76654324832463
Spain,2021-09-30,5.371004338999241
Spain,2021-12-31,6.736222261742442
Spain,2022-03-31,6.885678024016406
Spain,2022-06-30,7.258701388755129
Spain,2022-09-30,6.083244397011733
Spain,2022-12-31,4.565313981042651
Spain,2023-03-31,3.8727473671711587
Spain,2023-06-30,2.363272306076092
Spain,2023-09-30,2.1652036110468176
Spain,2023-12-31,2.3308310612230487
Spain,2024-03-31,2.718007790860244
Spain,2024-06-30,3.2832469320982716
Spain,2024-09-30,3.3184028443452807
Spain,2024-12-31,3.2777667240499353
Spain,2025-03-31,2.781344701833688
Finland,2002-03-31,1.1266262832959173
Finland,2002-06-30,1.9739746717787998
Finland,2002-09-30,1.062774059543048
Finland,2002-12-31,2.586306698464891
Finland,2003-03-31,1.1301708478006045
Finland,2003-06-30,1.6759903838484913
Finland,2003-09-30,3.1091218414952992
Finland,2003-12-31,2.1227373267729055
Finland,2004-03-31,4.189356646695708
Finland,2004-06-30,3.534289556252812
Finland,2004-09-30,3.4671775336640787
Finland,2004-12-31,4.832417977081116
Finland,2005-03-31,4.534840582240363
Finland,2005-06-30,2.397341818732812
Finland,2005-09-30,2.738802375983296
Finland,2005-12-31,1.4841987645731969
Finland,2006-03-31,3.040646333061936
Finland,2006-06-30,4.511198723165877
Finland,2006-09-30,3.98254057545262
Finland,2006-12-31,4.548476224110365
Finland,2007-03-31,3.9811578787418256
Finland,2007-06-30,5.594829940228774
Finland,2007-09-30,5.594237454541817
Finland,2007-12-31,6.0594319096300975
Finland,2008-03-31,3.894003604656837
Finland,2008-06-30,1.349500521985636
Finland,2008-09-30,0.7343383838863016
Finland,2008-12-31,-2.704398980815348
Finland,2009-03-31,-8.926126666791689
Finland,2009-06-30,-8.616681471961286
Finland,2009-09-30,-8.056510477984457
Finland,2009-12-31,-6.671159678428717
Finland,2010-03-31,0.6795506728581202
Finland,2010-06-30,4.0113753877973
Finland,2010-09-30,2.5230227102775116
Finland,2010-12-31,5.465461747957412
Finland,2011-03-31,4.991665217880414
Finland,2011-06-30,1.8234422692609886
Finland,2011-09-30,2.4529395307941293
Finland,2011-12-31,0.40006260148288675
Finland,2012-03-31,-0.6409257383308664
Finland,2012-06-30,-1.4285295812055065
Finland,2012-09-30,-1.9065916383034676
Finland,2012-12-31,-2.117046462009098
Finland,2013-03-31,-2.365547124678935
Finland,2013-06-30,-0.9073798910351649
Finland,2013-09-30,-0.2813568758450624
Finland,2013-12-31,-0.33940479745196983
Finland,2014-03-31,-0.32331589569548624
Finland,2014-06-30,-0.5688066057540464
Finland,2014-09-30,-0.5413704748706505
Finland,2014-12-31,-0.48038030940088516
Finland,2015-03-31,-0.4412164680520969
Finland,2015-06-30,0.7962599909515866
Finland,2015-09-30,0.4089897552076005
Finland,2015-12-31,1.09987154784843
Finland,2016-03-31,3.1163680147319184
Finland,2016-06-30,1.6377908774449557
Finland,2016-09-30,2.832298384681442
Finland,2016-12-31,2.7088461843881584
Finland,2017-03-31,2.5109652350534306
Finland,2017-06-30,3.875406039313445
Finland,2017-09-30,3.244565692261392
Finland,2017-12-31,3.582577097407058
Finland,2018-03-31,2.8074508002144283
Finland,2018-06-30,1.2782480538130025
Finland,2018-09-30,0.711834124782551
Finland,2018-12-31,0.012129128568760805
Finland,2019-03-31,0.667566686839538
Finland,2019-06-30,1.5708808686486275
Finland,2019-09-30,1.723590595880542
Finland,2019-12-31,1.4385267694718928
Finland,2020-03-31,0.35885388727550094
Finland,2020-06-30,-6.847591495614647
Finland,2020-09-30,-2.3020156404890413
Finland,2020-12-31,-1.1486641835655398
Finland,2021-03-31,-1.6394802322366675
Finland,2021-06-30,6.9043370239280755
Finland,2021-09-30,2.9321683577602453
Finland,2021-12-31,2.792921868894549
Finland,2022-03-31,2.8257956919732763
Finland,2022-06-30,1.5484358860852865
Finland,2022-09-30,0.25556539279487644
Finland,2022-12-31,-1.4969951487944333
Finland,2023-03-31,-0.32711600317092415
Finland,2023-06-30,-0.4686180308960952
Finland,2023-09-30,-1.8126200599047682
Finland,2023-12-31,-1.1577264457798164
Finland,2024-03-31,-0.9132628807547505
Finland,2024-06-30,-0.7956567361649736
Finland,2024-09-30,1.6216968011126598
Finland,2024-12-31,1.7569301132243753
Finland,2025-03-31,1.0351603945049748
France,2002-03-31,0.7384753979825298
France,2002-06-30,1.175578308684111
France,2002-09-30,1.0204322107793429
France,2002-12-31,1.5539564939522466
France,2003-03-31,1.2790341938672123
France,2003-06-30,0.3630997001499381
France,2003-09-30,1.0311202351513948
France,2003-12-31,1.2924353490973761
France,2004-03-31,2.074982863383412
France,2004-06-30,2.9911537474032857
France,2004-09-30,2.2432345063267745
France,2004-12-31,2.7865985549266004
France,2005-03-31,2.000933313604758
France,2005-06-30,1.769991727951603
France,2005-09-30,2.1804672591153818
France,2005-12-31,1.9857171640287552
France,2006-03-31,2.563129763326155
France,2006-06-30,3.571945530057574
France,2006-09-30,2.8688252845618267
France,2006-12-31,2.7208271138818185
France,2007-03-31,2.8885697499836827
France,2007-06-30,2.333931777378817
France,2007-09-30,2.5857808907891577
France,2007-12-31,2.1369576134457446
France,2008-03-31,1.9530713024352497
France,2008-06-30,0.5357705641348964
France,2008-09-30,-0.02408553506538791
France,2008-12-31,-1.3965749913694703
France,2009-03-31,-4.10201626286093
France,2009-06-30,-3.2110762800418025
France,2009-09-30,-2.7621242275060243
France,2009-12-31,-0.8073756577830493
France,2010-03-31,1.4276289462584302
France,2010-06-30,1.7187213231563137
France,2010-09-30,2.1597923152327336
France,2010-12-31,2.0439595700304736
France,2011-03-31,3.0731171559271075
France,2011-06-30,2.6066929175643905
France,2011-09-30,2.258588329572553
France,2011-12-31,2.0061631343940567
France,2012-03-31,0.6258858094617459
France,2012-06-30,0.22136022756658047
France,2012-09-30,0.2186017735615442
France,2012-12-31,-0.1500205507603658
France,2013-03-31,0.09355594851336857
France,2013-06-30,1.3675443032748813
France,2013-09-30,0.8107663182155056
France,2013-12-31,1.440714594438841
France,2014-03-31,1.259256976756129
France,2014-06-30,0.6251654550267771
France,2014-09-30,1.5074505001020588
France,2014-12-31,0.6147665713068351
France,2015-03-31,1.19693665364915
France,2015-06-30,1.0118589873315154
France,2015-09-30,0.631428657610833
France,2015-12-31,1.1514418229481738
France,2016-03-31,0.8770610935698864
France,2016-06-30,0.6350923588572366
France,2016-09-30,0.5155617724933892
France,2016-12-31,0.9010984629493013
France,2017-03-31,1.2698728139904691
France,2017-06-30,2.223726384105418
France,2017-09-30,2.8051411019771155
France,2017-12-31,2.7838697567818427
France,2018-03-31,2.0565552699228773
France,2018-06-30,1.5463114434836944
France,2018-09-30,1.315954864972002
France,2018-12-31,1.458036984352784
France,2019-03-31,2.438133328205816
France,2019-06-30,2.7348394768133
France,2019-09-30,2.2303023362345353
France,2019-12-31,0.9766864656454377
France,2020-03-31,-5.032379164711398
France,2020-06-30,-17.068959080047787
France,2020-09-30,-4.32314858897882
France,2020-12-31,-3.9627739417592345
France,2021-03-31,1.584179942285635
France,2021-06-30,17.104300554873998
France,2021-09-30,4.5516635769343505
France,2021-12-31,5.247733666770871
France,2022-03-31,4.723176153554309
France,2022-06-30,3.911731349595371
France,2022-09-30,1.4427698194204641
France,2022-12-31,1.2353814739187063
France,2023-03-31,1.3962432417367943
France,2023-06-30,1.8702134744163823
France,2023-09-30,1.5648430097239263
France,2023-12-31,1.654885349909696
France,2024-03-31,1.6949307826915394
France,2024-06-30,0.9851277488241994
France,2024-09-30,1.120450716472532
France,2024-12-31,0.6105920126988629
France,2025-03-31,0.6207263128496621
Croatia,2002-03-31,4.546142590443503
Croatia,2002-06-30,4.9266679148723735
Croatia,2002-09-30,6.320905607974914
Croatia,2002-12-31,7.0851973724750605
Croatia,2003-03-31,6.286196911196917
Croatia,2003-06-30,6.396469272679672
Croatia,2003-09-30,4.986530769320474
Croatia,2003-12-31,4.639198987225224
Croatia,2004-03-31,4.846180043137682
Croatia,2004-06-30,3.547669361240624
Croatia,2004-09-30,3.711108889555348
