country,time,gdp_pct_change_yoy,u_pct_change,hicp_pct_change,LCI_pct_change
Lithuania,2024-09-30,2.568797458129146,0.8849557522123908,0.41286541919158815,6.4
Lithuania,2024-12-31,3.9177693032160343,-10.81081081081081,1.8636455051283862,3.5
Lithuania,2025-03-31,3.161784312978555,-14.782608695652177,3.666733213548934,10.1
Luxembourg,2002-03-31,3.069450485718428,33.33333333333333,1.745810055865915,3.9
Luxembourg,2002-06-30,5.3282894929767455,66.66666666666667,1.221185510428091,2.3
Luxembourg,2002-09-30,3.9535658903494086,25.0,2.2323274080198408,4.0
Luxembourg,2002-12-31,0.6646295957306148,50.0,2.787360287015317,4.3
Luxembourg,2003-03-31,0.5007948007371255,75.0,3.6787920384351525,3.8
Luxembourg,2003-06-30,2.039367448076179,39.99999999999999,2.0197912430527376,3.0
Luxembourg,2003-09-30,2.8774972465808846,60.00000000000001,2.614907669497235,3.6
Luxembourg,2003-12-31,5.153240358656563,50.0,2.403007115049016,4.5
Luxembourg,2004-03-31,6.15595649678764,42.85714285714286,2.0124453859393654,2.3
Luxembourg,2004-06-30,4.491071063150565,42.85714285714286,3.919744884400722,3.6
Luxembourg,2004-09-30,4.656268209721781,25.0,3.1130960199658553,2.4
Luxembourg,2004-12-31,1.874343181727478,11.111111111111116,3.4871525957000493,3.2
Luxembourg,2005-03-31,0.6579554594480674,-9.999999999999998,3.4652822842310194,4.7
Luxembourg,2005-06-30,-0.624077918347643,-9.999999999999998,3.18373609512852,5.0
Luxembourg,2005-09-30,1.7428686115319447,-9.999999999999998,4.6624203821656,4.0
Luxembourg,2005-12-31,8.093285628476664,0.0,3.4583227767924996,3.7
Luxembourg,2006-03-31,7.804558553838081,11.111111111111116,3.7506271951831316,4.4
Luxembourg,2006-06-30,9.2123760099849,0.0,3.890954151177195,2.1
Luxembourg,2006-09-30,6.110085905186136,11.111111111111116,1.9961051606621316,3.0
Luxembourg,2006-12-31,1.3529838125150961,-9.999999999999998,2.240724868372723,1.6
Luxembourg,2007-03-31,7.593137135774852,-9.999999999999998,2.3576351106274984,3.7
Luxembourg,2007-06-30,8.832268697294499,0.0,2.2542938931297662,3.3
Luxembourg,2007-09-30,7.859575897140658,-9.999999999999998,2.4940334128878305,4.0
Luxembourg,2007-12-31,8.032181168057196,0.0,4.299401197604791,3.4
Luxembourg,2008-03-31,3.559691463290693,0.0,4.382234821639508,1.1
Luxembourg,2008-06-30,-0.0950601863621725,11.111111111111116,5.34235390178468,3.7
Luxembourg,2008-09-30,-0.11008684628985854,22.222222222222232,4.8434043544067995,4.0
Luxembourg,2008-12-31,-4.473791634947421,22.222222222222232,0.7119072224135881,3.8
Luxembourg,2009-03-31,-8.094962867643051,33.33333333333333,-0.2715853796537382,4.5
Luxembourg,2009-06-30,-4.9179602358850545,19.999999999999996,-0.9854944081497119,6.8
Luxembourg,2009-09-30,-2.3399755092953445,0.0,-0.4330927262631845,2.2
Luxembourg,2009-12-31,2.648295297052572,0.0,2.508265876182869,2.6
Luxembourg,2010-03-31,6.711281978261918,-8.333333333333337,3.165777828208327,2.4
Luxembourg,2010-06-30,5.332914426679691,-16.666666666666664,2.3261015432789023,0.2
Luxembourg,2010-09-30,1.9207094656210177,-9.090909090909093,2.654472451483403,3.5
Luxembourg,2010-12-31,1.2511673436322202,0.0,3.1142253364475625,3.9
Luxembourg,2011-03-31,1.3421251612329321,0.0,4.0365156181258355,3.1
Luxembourg,2011-06-30,-0.04418864130976141,10.000000000000009,3.8032786885245917,2.8
Luxembourg,2011-09-30,2.4873340565689572,19.999999999999996,3.813559322033888,2.6
Luxembourg,2011-12-31,0.35782151151808606,9.090909090909083,3.4084780498328193,3.9
Luxembourg,2012-03-31,0.8284049638464408,9.090909090909083,2.896712126017542,1.2
Luxembourg,2012-06-30,1.4456073650821688,18.181818181818187,2.5794904190355794,2.1
Luxembourg,2012-09-30,0.6580311446249709,8.333333333333325,3.2129774986917825,3.0
Luxembourg,2012-12-31,3.6019975418276617,16.666666666666675,2.482528423907371,2.9
Luxembourg,2013-03-31,1.8129584086012063,16.666666666666675,2.0137675947806466,5.8
Luxembourg,2013-06-30,4.415561777555044,15.384615384615374,2.0014369290772827,3.0
Luxembourg,2013-09-30,4.1836513443191725,15.384615384615374,1.5514094504157416,2.7
Luxembourg,2013-12-31,2.1888760634432014,7.14285714285714,1.5368956743002649,3.7
Luxembourg,2014-03-31,3.4362975630611414,7.14285714285714,0.7654345855574451,3.6
Luxembourg,2014-06-30,-0.055299346841675145,6.666666666666665,1.1873616421815392,5.1
Luxembourg,2014-09-30,1.7794149783036284,6.666666666666665,0.299550673989013,3.6
Luxembourg,2014-12-31,5.327783123457319,13.33333333333333,-0.942261427425839,0.5
Luxembourg,2015-03-31,2.7248772926892206,13.33333333333333,0.05997001499251642,1.1
Luxembourg,2015-06-30,4.817880967543231,12.5,0.4574383452665032,1.0
Luxembourg,2015-09-30,2.325961823554068,12.5,-0.17919362867099276,0.1
Luxembourg,2015-12-31,-0.6017516334677286,5.882352941176472,0.850030358227083,-1.2
Luxembourg,2016-03-31,3.9975053313483278,5.882352941176472,-0.6193187493756858,0.2
Luxembourg,2016-06-30,4.412174813752445,-5.555555555555558,-0.41575925559295124,0.5
Luxembourg,2016-09-30,5.499380520362895,0.0,0.3191383265183978,6.3
Luxembourg,2016-12-31,6.051948051948064,0.0,1.5853903271121794,5.7
Luxembourg,2017-03-31,1.2661288762501721,-11.111111111111116,2.502764096894161,3.6
Luxembourg,2017-06-30,1.0177995688421593,-5.882352941176472,1.4811133200795412,9.0
Luxembourg,2017-09-30,1.4139864378527989,-11.111111111111116,2.008151903767774,4.3
Luxembourg,2017-12-31,1.5995026281580227,-11.111111111111116,1.5705254839984306,3.7
Luxembourg,2018-03-31,2.915134438129807,0.0,1.1472837811335568,1.3
Luxembourg,2018-06-30,1.603384292877319,0.0,2.3900479968655075,-1.1
Luxembourg,2018-09-30,1.114109879437053,6.25,2.6995419549751487,3.1
Luxembourg,2018-12-31,0.9920634920634885,0.0,1.896333754740831,6.1
Luxembourg,2019-03-31,1.3578104262763624,6.25,2.404265632573921,5.2
Luxembourg,2019-06-30,3.367131664792411,6.25,1.5115277910647595,7.9
Luxembourg,2019-09-30,3.106008829451201,0.0,1.0628202695008637,2.9
Luxembourg,2019-12-31,3.194829517286979,12.5,1.8133231532735383,1.4
Luxembourg,2020-03-31,2.1618899368189837,17.647058823529417,0.34081226924169705,2.8
Luxembourg,2020-06-30,-6.201111290931638,41.176470588235304,-0.3675431156347164,-1.4
Luxembourg,2020-09-30,1.0292286607486822,17.647058823529417,-0.34741784037558565,3.4
Luxembourg,2020-12-31,1.1084817536430425,11.111111111111116,-0.3374578177727905,5.0
Luxembourg,2021-03-31,5.157254125175892,0.0,2.453061609585827,3.2
Luxembourg,2021-06-30,12.538701174215205,-29.166666666666664,3.4335981838819585,4.6
Luxembourg,2021-09-30,4.4863724221091195,-19.999999999999996,4.023367568076908,3.6
Luxembourg,2021-12-31,5.918065674163242,-25.0,5.445823927765248,3.5
Luxembourg,2022-03-31,0.34775197102066,-30.000000000000004,7.947324799705302,9.9
Luxembourg,2022-06-30,-0.23508168236717752,-17.647058823529417,10.33379058070416,5.2
Luxembourg,2022-09-30,-0.5405359537022925,0.0,8.831521739130444,4.2
Luxembourg,2022-12-31,-3.8404027313961087,6.666666666666665,6.226028008206219,2.8
Luxembourg,2023-03-31,-1.1585536765392868,21.42857142857142,2.9431837570380592,2.5
Luxembourg,2023-06-30,-0.9937676086399727,21.42857142857142,0.9614587650227824,4.5
