DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2001-07,58,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2001-08,59,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2001-09,62,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2001-10,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2001-11,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2001-12,67,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-01,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-02,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-03,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-04,61,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-05,61,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-06,59,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-07,59,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-08,60,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-09,60,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-10,59,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-11,60,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2002-12,61,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-01,62,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-02,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-03,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-04,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-05,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-06,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-07,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-08,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-09,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-10,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-11,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2003-12,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-01,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-02,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-03,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-04,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-05,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-06,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-07,61,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-08,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-09,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-10,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-11,62,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2004-12,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-01,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-02,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-03,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-04,62,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-05,60,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-06,60,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-07,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-08,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-09,70,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-10,72,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-11,73,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2005-12,71,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-01,68,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-02,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-03,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-04,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-05,63,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-06,62,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-07,60,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-08,58,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-09,57,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-10,55,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-11,56,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2006-12,55,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-01,55,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-02,54,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-03,52,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-04,51,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-05,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-06,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-07,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-08,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-09,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-10,48,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-11,48,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2007-12,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-01,50,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-02,48,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-03,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-04,45,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-05,45,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-06,45,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-07,45,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-08,45,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-09,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-10,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-11,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2008-12,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-01,49,b,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-02,51,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-03,53,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-04,56,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-05,58,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-06,61,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-07,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-08,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-09,67,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-10,67,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-11,67,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2009-12,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-01,68,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-02,70,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-03,72,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-04,75,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-05,76,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-06,75,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-07,73,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-08,74,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-09,75,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-10,78,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-11,80,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2010-12,82,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-01,81,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-02,81,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-03,81,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-04,81,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-05,80,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-06,80,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-07,81,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-08,80,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-09,84,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-10,87,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-11,89,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2011-12,88,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-01,84,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-02,82,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-03,80,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-04,81,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-05,83,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-06,87,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-07,92,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-08,95,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-09,96,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-10,96,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-11,95,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2012-12,98,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-01,103,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-02,105,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-03,107,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-04,108,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-05,106,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-06,102,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-07,99,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-08,97,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-09,96,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-10,95,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-11,96,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2013-12,99,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-01,102,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-02,103,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-03,102,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-04,98,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-05,96,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-06,95,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-07,95,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-08,95,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-09,96,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-10,97,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-11,97,,
