index date   ,name,CPI ALL ITEMS,FOOD AND NON-ALCOHOLIC BEVERAGES,FOOD,BREAD & CEREALS,MEAT,FISH,"MILK, CHEESE & EGGS",OILS & FATS,FRUIT,VEGETABLES INCLUDING POTATOES AND TUBERS,"SUGAR, JAM, SYRUPS, CHOCOLATE AND CONFECTIONERY",FOOD PRODUCTS (NEC),NON-ALCOHOLIC BEVERAGES,"COFFEE, TEA & COCOA","MINERAL WATERS, SOFT DRINKS AND JUICES",ALCOHOLIC BEVERAGES AND TOBACCO,ALCOHOLIC BEVERAGES,SPIRITS,WINE,BEER,TOBACCO,CLOTHING AND FOOTWEAR,CLOTHING,GARMENTS,OTHER CLOTHING & CLOTHING ACCESSORIES,"CLEANING, REPAIR AND HIRE OF CLOTHING",FOOTWEAR INCLUDING REPAIRS,"HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS",ACTUAL RENTALS FOR HOUSING,REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,MATERIALS FOR MAINTENANCE AND REPAIR,SERVICES FOR MAINTENANCE AND REPAIR,WATER SUPPLY AND MISC. SERVICES FOR THE DWELLING,WATER SUPPLY,SEWERAGE COLLECTION,"ELECTRICITY, GAS AND OTHER FUELS",ELECTRICITY,GAS,LIQUID FUELS,SOLID FUELS,"FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","FURNITURE, FURNISHINGS & CARPETS",FURNITURE & FURNISHINGS,CARPETS & OTHER FLOOR COVERINGS,HOUSEHOLD TEXTILES,"HOUSEHOLD APPLIANCES, FITTING AND REPAIRS",MAJOR APPLIANCES AND SMALL ELECTRIC GOODS,REPAIR OF HOUSEHOLD APPLIANCES,"GLASSWARE, TABLEWARE & HOUSEHOLD UTENSILS",TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,GOODS AND SERVICES FOR ROUTINE MAINTENANCE,NON-DURABLE HOUSEHOLD GOODS,DOMESTIC SERVICES AND HOUSEHOLD SERVICES,HEALTH,"MEDICAL PRODUCTS, APPLIANCES AND EQUIPMENT",PHARMACEUTICAL PRODUCTS,OTHER MEDICAL & THERAPEUTIC EQUIPMENT,OUT-PATIENT SERVICES,MEDICAL SERVICES AND PARAMEDICAL SERVICES,DENTAL SERVICES,HOSPITAL SERVICES,TRANSPORT,PURCHASE OF VEHICLES,MOTOR CYCLES AND BICYCLES,NEW CARS,SECOND-HAND CARS,OPERATION OF PERSONAL TRANSPORT EQUIPMENT,SPARE PARTS & ACCESSORIES,FUELS & LUBRICANTS,MAINTENANCE & REPAIRS,OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQ,TRANSPORT SERVICES,PASSENGER TRANSPORT BY RAILWAY,PASSENGER TRANSPORT BY ROAD,PASSENGER TRANSPORT BY AIR,PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,COMMUNICATION,POSTAL SERVICES,TELEPHONE AND TELEFAX EQUIPMENT AND SERVICES,RECREATION & CULTURE,AUDIO-VISUAL EQUIPMENT AND RELATED PRODUCTS,RECEPTION AND REPRODUCTION OF SOUND AND PICTURES,PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,DATA PROCESSING EQUIPMENT,RECORDING MEDIA,REPAIR OF AUDIO-VISUAL & RELATED PRODUCTS,OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,MAJOR DURABLES FOR IN/OUTDOOR RECREATION,"OTHER RECREATIONAL ITEMS, GARDENS & PETS",GAMES TOYS AND HOBBIES,EQUIPMENT FOR SPORT & OPEN-AIR RECREATION,GARDEN PLANTS AND FLOWERS,"PETS, RELATED PRODUCTS AND SERVICES",RECREATIONAL AND CULTURAL SERVICES,RECREATIONAL AND SPORTING SERVICES,CULTURAL SERVICES,"BOOKS, NEWSPAPERS AND STATIONERY",BOOKS,NEWSPAPERS AND PERIODICALS,"MISC. PRINTED MATTER, STATIONERY, DRAWING MATERIALS",PACKAGE HOLIDAY,EDUCATION,RESTAURANTS AND HOTELS,CATERING SERVICES,RESTAURANTS & CAFES,CANTEENS,ACCOMMODATION SERVICES,MISCELLANEOUS GOODS AND SERVICES,PERSONAL CARE,HAIRDRESSING & PERSONAL GROOMING ESTABLISHMENTS,APPLIANCES & PRODUCTS FOR PERSONAL CARE,PERSONAL EFFECTS (NEC),JEWELLERY CLOCKS AND WATCHES,OTHER PERSONAL EFFECTS,SOCIAL PROTECTION,INSURANCE,HOUSE CONTENTS INSURANCE,HEALTH INSURANCE,TRANSPORT INSURANCE,FINANCIAL SERVICES (NEC),OTHER FINANCIAL SERVICES (NEC),OTHER SERVICES (NEC),Unnamed: 124,All Goods,"Food, Alcoholic Beverages & Tobacco",Processed Food & Non-Alcoholic Beverages,Non-processed Food,Seasonal Food,Clothing & Footwear Goods,Housing Goods,Household goods,Water supply; materials for maintenance/repair,Energy,"Electricity, Gas & Misc. Energy","Liquid Fuels, Vehicle Fuels & Lubricants","Medical products, appliances and equipment","Vehicles, spare parts and accessories",Recreational Goods,Miscellaneous Goods,All Services,Housing Services,Primary Housing Services,Other Housing Services,Medical Services,Travel & Transport Services,Services for Personal Transport Equipment,Recreation & Personal Services,Package Holidays & Accommodation,Other Recreational & Personal Services,Non-Catering Recreational & Personal Services,Miscellaneous Services,Audio-Visual Goods,Other Recreational Goods,CPI excluding Energy,"CPI excluding Energy, Food, Alcohol & Tobacco",CPI excluding Seasonal Food,CPI excluding Energy & Seasonal Food,"CPI excluding Liquid Fuels, Vehicle Fuels & Lubricants",CPI excluding Energy & Non-processed Food,CPI excluding Alcohol & Tobacco,"CPI excluding Housing, Water, Electricity, Gas & Other Fuels","CPI excluding Education, Health & Social Protection",Non-Seasonal Food,Non-Energy Industrial Goods,Durables,Semi-Durables,Non-Durables,"Energy, Food, Alcohol & Tobacco",Energy & Non-processed Food,Energy & Seasonal Food,"Education, Health & Social Protection",CPI excluding tobacco,Industrial Goods,Miscellaneous and Other Services
201611.0,2016-11-01 00:00:00,101.421,97.158,97.353,98.55,94.978,99.322,96.013,97.072,105.641,94.357,96.567,100.643,95.67,100.14,94.204,101.83,95.492,94.237,95.342,96.923,106.684,103.728,104.082,104.435,101.121,103.288,101.552,100.479,102.194,98.496,95.982,101.008,101.177,100.478,101.962,97.165,99.732,93.301,102.047,101.095,100.774,101.509,100.688,104.694,99.867,102.045,102.021,102.116,98.062,97.895,101.508,96.724,104.518,102.083,101.367,101.997,100.337,102.765,101.686,104.143,102.78,100.721,98.273,98.763,101.246,93.42,103.298,101.843,103.593,102.311,103.765,98.543,99.677,104.802,80.223,101.161,103.767,101.933,103.892,101.234,94.942,95.274,92.663,91.618,99.015,101.048,102.149,102.149,99.761,99.018,100.425,100.02,101.03,106.291,107.961,105.659,106.611,108.269,107.623,103.877,99.398,107.857,103.459,103.141,103.239,102.106,104.823,101.789,99.652,102.736,98.664,101.401,102.511,100.305,104.68,109.443,100.054,106.359,115.584,99.725,99.725,100.197,,100.054,98.502,97.069,97.257,99.085,103.732,100.123,100.15,99.844,100.569,96.703,103.678,101.368,98.673,100.005,99.73,102.942,102.318,101.367,104.26,102.7,101.442,102.863,103.162,101.486,103.833,105.457,102.15,94.633,101.782,101.508,102.077,101.485,101.58,101.327,101.741,101.401,101.548,101.174,96.655,100.727,99.136,102.055,100.495,99.164,99.202,100.145,104.893,101.297,100.648,104.049
201612.0,2016-12-01 00:00:00,101.9,97.911,98.121,99.812,95.876,99.909,96.52,102.064,105.597,95.217,96.63,101.318,96.312,98.76,95.516,101.252,94.043,93.384,93.305,95.941,106.848,102.692,103.117,103.157,102.812,103.281,100.087,100.662,102.301,99.46,97.901,101.018,101.177,100.478,101.962,97.513,99.732,93.301,110.848,101.725,101.659,103.992,103.307,106.609,99.917,103.739,103.913,102.414,97.083,98.687,100.78,94.667,104.68,102.25,101.628,102.298,100.533,102.861,101.758,104.271,102.856,103.689,98.299,98.279,101.338,93.405,103.174,101.936,103.133,102.544,103.856,110.907,100.566,106.737,119.422,109.87,103.249,101.933,103.339,101.169,95.321,95.915,92.08,89.286,106.361,101.08,102.212,102.212,99.36,98.037,99.809,100.679,101.624,106.205,108.075,105.487,106.206,108.48,105.595,104.621,99.532,107.857,103.511,103.337,103.456,102.071,104.228,101.53,99.086,102.847,97.866,100.225,102.556,97.605,105.127,110.268,101.294,106.359,116.81,99.453,99.453,100.277,,100.026,98.876,97.88,97.941,99.596,102.682,101.042,101.158,100.116,100.516,96.721,103.558,101.628,98.706,99.856,98.777,103.975,102.45,101.674,104.437,102.785,107.69,103.041,103.207,101.339,103.958,105.412,102.261,95.032,101.472,102.027,102.623,101.963,102.099,101.828,102.251,101.925,102.067,101.674,97.526,100.514,99.612,101.346,100.169,99.399,99.448,100.246,105.065,101.782,100.465,104.123
201701.0,2017-01-01 00:00:00,101.356,98.144,98.152,97.952,96.162,100.153,96.02,102.706,101.169,96.334,101.369,98.788,98.026,100.271,97.295,103.634,98.764,99.622,97.094,100.822,106.901,98.337,98.679,98.559,99.259,103.509,96.171,100.848,102.62,99.701,98.307,101.176,101.177,100.478,101.962,97.486,99.732,92.864,117.435,101.917,99.123,98.753,97.476,104.308,95.395,102.217,102.171,102.418,96.047,99.288,101.555,96.209,104.923,103.118,101.609,102.322,100.455,102.926,101.808,104.351,105.951,103.022,99.408,98.692,102.372,94.712,104.596,102.134,106.653,102.35,103.801,103.096,101.998,108.431,76.392,96.858,103.128,101.933,103.213,100.427,93.45,97.273,94.918,88.465,97.997,101.082,103.523,103.523,99.206,98.616,98.448,99.304,100.878,103.595,105.443,102.885,104.846,102.022,108.132,104.318,99.794,107.857,103.409,103.389,103.533,101.852,103.637,101.594,100.248,103.131,99.318,98.994,102.159,94.929,105.349,109.852,99.752,109.446,115.456,99.635,99.635,98.965,,99.617,99.711,98.576,97.61,98.772,98.266,98.371,98.179,100.186,102.191,96.515,107.172,101.609,99.73,99.398,99.229,103.279,102.671,101.281,104.654,104.481,104.046,102.897,102.789,101.211,103.401,103.484,102.169,93.056,101.443,101.327,101.635,101.427,101.403,101.146,101.531,101.256,101.426,101.069,97.898,99.104,99.129,98.148,100.721,100.494,100.279,101.203,105.475,101.227,99.582,104.353
201702.0,2017-02-01 00:00:00,102.088,98.917,98.94,99.89,96.602,104.815,96.596,103.356,102.463,98.461,98.236,101.114,98.689,104.461,96.818,103.464,97.672,96.616,96.162,101.755,107.601,99.525,99.962,100.149,97.34,103.788,96.843,100.867,102.685,99.077,97.002,101.253,101.177,100.478,101.962,97.455,99.732,92.864,115.592,102.392,101.473,102.019,101.218,105.262,98.246,103.479,103.599,102.51,99.194,101.244,102.461,98.163,105.113,103.453,102.145,103.095,100.666,103.029,101.987,104.377,106.152,104.22,100.143,101.712,102.932,95.321,105.115,102.37,107.941,102.301,103.678,106.405,102.237,110.818,80.944,109.661,104.104,101.933,104.231,100.944,95.78,100.823,96.867,90.63,100.267,100.851,103.676,103.676,98.885,97.051,98.014,101.397,102.406,104.207,105.377,103.797,106.67,107.08,108.27,105.298,99.885,107.857,104.157,103.746,103.904,102.06,105.638,101.899,99.527,103.411,98.275,101.606,104.409,98.179,105.717,111.482,99.933,109.446,118.777,99.27,99.27,99.177,,100.471,100.217,98.803,99.053,101.007,99.466,100.775,100.881,99.964,102.782,96.529,108.379,102.145,100.42,100.075,99.536,103.87,102.746,101.331,104.832,104.639,105.66,102.822,103.373,102.163,103.807,104.004,102.239,95.525,101.594,102.069,102.422,102.118,102.101,101.862,102.235,102.028,102.254,101.834,98.112,100.177,100.659,99.242,100.971,101.026,101.226,102.265,105.707,101.959,100.571,104.42
201703.0,2017-03-01 00:00:00,102.482,99.268,99.511,100.29,96.694,104.847,98.204,106.224,103.747,98.737,98.556,101.065,97.37,103.475,95.39,105.214,98.955,100.179,95.687,103.553,109.769,101.559,101.886,102.112,99.168,103.957,99.468,100.997,102.72,99.751,98.301,101.284,101.177,100.478,101.962,97.785,100.694,92.864,109.81,102.444,102.182,103.984,103.357,106.38,99.772,103.016,103.047,102.67,100.214,100.118,101.802,96.385,105.218,103.495,102.158,103.001,100.825,103.114,102.024,104.512,106.208,103.696,100.167,102.727,103.088,95.002,104.87,102.145,107.081,102.746,103.592,104.503,102.4,110.636,77.798,98.956,104.232,101.933,104.364,101.315,96.069,100.715,97.019,91.066,100.762,101.076,103.679,103.679,100.627,99.893,100.124,100.48,102.74,103.682,105.486,102.99,106.515,105.559,108.517,105.801,99.94,107.857,104.416,104.15,104.35,102.013,105.434,102.56,100.232,103.557,99.16,103.313,105.88,100.301,106.06,112.471,99.288,109.446,121.23,99.5,99.5,99.189,,101.233,100.964,99.142,99.418,101.588,101.525,101.521,101.687,100.185,102.552,97.01,107.385,102.158,100.421,100.929,100.725,103.842,102.77,101.189,104.943,104.707,105.041,103.078,103.468,102.101,103.978,103.641,102.439,95.818,102.614,102.508,102.803,102.507,102.536,102.302,102.678,102.362,102.683,102.247,98.679,101.153,101.158,101.018,101.186,101.471,101.245,102.267,105.81,102.314,101.338,104.545
201704.0,2017-04-01 00:00:00,102.949,99.485,99.675,101.055,97.464,103.501,97.421,99.293,103.52,98.819,99.939,100.827,97.991,105.068,95.698,105.597,98.533,99.762,96.443,100.925,110.905,102.687,103.005,103.229,100.496,104.146,100.633,101.367,102.56,99.703,98.216,101.273,102.949,101.843,104.08,98.793,103.232,92.351,109.955,102.508,101.194,101.95,101.499,103.511,98.405,103.393,103.47,102.727,98.829,100.591,101.635,95.821,105.321,104.576,102.495,103.573,100.838,104.308,101.855,107.106,108.367,105.343,99.773,101.214,102.813,94.625,105.631,102.421,105.464,103.596,109.818,110.946,104.4,111.702,92.295,119.442,103.286,103.675,103.304,101.515,95.934,100.789,95.282,88.781,105.339,101.22,105.082,105.082,98.348,96.008,100.821,100.07,102.445,105.915,107.448,105.347,105.329,103.075,107.457,105.481,101.086,107.857,105.035,104.542,104.749,102.317,106.783,102.474,100.089,103.668,98.935,102.19,105.428,98.043,106.572,113.602,100.028,112.197,121.728,99.089,99.089,99.362,,101.113,101.229,99.368,99.624,101.349,102.665,100.59,100.523,101.305,102.325,98.034,105.811,102.495,100.088,99.936,100.168,104.981,102.813,102.757,105.041,106.444,109.379,105.841,104.409,103.335,104.776,105.37,102.651,95.667,101.372,103.024,103.366,102.993,103.074,102.836,103.211,102.833,103.163,102.706,99.003,100.875,100.58,100.914,101.079,101.583,101.199,102.036,106.388,102.765,101.069,104.967
201705.0,2017-05-01 00:00:00,103.309,99.638,99.793,100.5,97.233,105.848,98.17,102.532,102.885,97.675,101.362,101.522,98.405,103.845,96.641,106.454,100.039,101.231,97.547,103.229,111.139,103.18,103.592,103.81,101.188,104.537,100.62,102.008,102.618,99.806,98.456,101.235,102.949,101.843,104.08,100.823,107.397,92.825,102.393,101.054,102.384,103.872,103.338,105.817,100.929,102.541,102.512,102.613,100.691,101.122,101.967,96.522,105.401,104.916,102.926,104.047,101.208,104.483,101.989,107.323,108.693,104.561,99.709,102.763,102.907,94.086,105.298,102.655,104.426,103.743,110.03,108.185,104.303,111.677,86.378,106.511,103.914,103.675,103.959,102.459,98.065,103.195,97.672,91.834,105.814,101.254,105.087,105.087,99.711,98.579,99.388,100.1,102.481,106.451,107.522,106.087,106.175,103.255,109.86,105.341,101.707,107.857,105.592,104.89,105.042,103.265,108.01,102.578,99.592,103.977,98.18,103.371,106.879,98.785,107.107,113.997,101.229,112.197,121.863,98.986,98.986,99.316,,101.684,101.581,99.932,99.274,100.904,103.16,101.827,101.896,101.346,102.915,100.293,104.596,102.926,100.052,101.188,100.128,105.098,102.892,103.024,105.099,106.703,108.221,106.011,104.961,104.227,105.164,105.847,102.793,97.912,102.335,103.368,103.709,103.375,103.441,103.249,103.592,103.171,103.485,103.072,99.345,101.545,101.32,101.869,101.071,102.009,101.396,102.33,106.663,103.128,101.726,105.092
201706.0,2017-06-01 00:00:00,103.284,99.432,99.488,100.818,97.621,107.878,98.155,104.775,102.51,96.821,98.704,100.028,98.95,105.413,96.856,106.282,99.635,98.413,97.516,105.057,111.187,102.11,102.42,102.549,100.749,104.671,100.108,102.002,102.64,99.585,97.936,101.322,102.949,101.843,104.08,100.772,107.397,92.825,100.518,100.862,102.841,105.495,105.16,106.473,100.149,103.429,103.511,102.729,100.266,100.826,101.569,94.801,105.906,105.046,102.909,103.902,101.368,104.533,102.055,107.356,109.117,104.645,99.058,101.479,102.809,92.772,104.988,103.171,103.311,104.0,110.243,110.164,102.345,111.505,98.874,109.944,104.603,103.675,104.677,102.291,96.716,102.138,97.942,88.317,107.088,101.67,105.129,105.129,99.263,97.67,100.063,100.176,102.512,106.504,107.489,106.178,107.046,105.372,109.393,106.552,101.89,107.857,105.895,105.039,105.215,103.148,108.807,102.675,99.55,104.118,98.078,102.733,105.625,99.169,107.633,115.154,102.487,112.197,123.567,99.117,99.117,99.428,,101.317,101.385,99.536,99.301,100.647,102.074,102.228,102.352,101.257,102.361,100.287,103.458,102.909,99.508,100.774,99.828,105.464,102.986,103.317,105.56,106.964,109.318,106.253,105.197,104.687,105.292,105.928,103.053,96.467,102.223,103.38,103.76,103.356,103.461,103.26,103.603,103.152,103.457,103.032,99.021,101.136,101.055,101.192,100.944,101.702,101.085,101.861,106.849,103.101,101.292,105.284
201707.0,2017-07-01 00:00:00,103.215,99.397,99.548,100.652,97.089,105.765,98.755,103.129,101.322,97.348,99.865,103.924,98.196,106.742,95.427,106.596,100.16,98.46,99.039,104.296,111.3,99.096,99.342,99.334,98.544,104.889,97.451,102.293,102.715,99.456,97.604,101.402,102.949,101.843,104.08,101.605,108.706,93.291,99.748,100.765,101.65,102.679,101.943,105.606,97.213,104.31,104.506,102.804,98.307,101.505,102.577,97.082,106.042,105.387,103.169,104.481,101.189,104.672,102.188,107.501,109.741,105.731,99.349,101.305,104.125,91.712,104.593,103.427,102.006,104.311,110.422,115.579,103.552,112.455,116.526,119.926,104.209,103.675,104.267,102.111,96.128,103.273,94.611,88.203,105.008,102.102,105.075,105.075,98.303,96.151,97.927,100.091,102.948,106.194,107.786,105.599,109.366,113.217,109.678,106.606,102.079,107.857,106.207,105.191,105.415,102.792,109.632,102.718,99.367,104.754,97.633,101.712,105.623,96.431,108.028,117.814,104.422,113.695,127.248,98.67,98.67,99.856,,100.694,101.449,99.868,98.814,100.195,99.017,100.96,100.947,101.201,102.189,101.157,102.165,103.169,99.795,100.476,99.17,106.032,103.104,103.763,105.689,107.376,112.074,106.517,105.402,105.162,105.368,105.829,103.23,95.824,102.026,103.319,103.675,103.298,103.411,103.232,103.565,103.067,103.34,102.944,99.283,100.099,100.655,99.013,101.065,101.693,100.781,101.609,107.089,103.029,100.405,105.455
201708.0,2017-08-01 00:00:00,103.785,99.421,99.615,101.344,97.022,107.581,98.506,107.683,100.984,96.928,100.317,99.603,97.895,106.562,95.087,106.692,100.477,100.694,98.148,104.547,111.185,101.456,101.752,102.036,98.168,105.004,99.527,102.369,102.797,99.163,96.884,101.548,102.949,101.843,104.08,101.717,108.706,93.291,104.284,100.8,103.479,106.048,106.039,105.453,99.68,105.49,105.848,102.847,100.082,101.973,102.32,95.954,106.382,105.414,103.084,104.494,100.97,104.914,102.52,107.653,109.778,106.771,99.08,101.08,103.793,91.526,105.414,104.607,103.664,104.471,110.38,118.94,102.672,112.822,129.284,129.272,105.945,103.675,106.076,102.257,97.455,103.012,97.284,91.412,103.968,101.958,105.076,105.076,97.331,94.631,97.602,99.361,103.045,106.971,108.089,106.587,107.237,106.036,110.111,105.874,102.951,107.857,106.266,105.32,105.576,102.572,109.465,103.021,99.148,104.764,97.341,103.851,106.882,100.07,108.196,118.553,105.816,113.695,127.995,98.629,98.629,99.693,,101.312,101.493,99.961,98.755,100.141,101.406,102.812,103.023,101.079,103.031,101.158,103.904,103.084,99.66,100.068,99.775,106.547,103.234,104.094,105.995,107.502,113.675,106.605,105.715,105.562,105.638,106.422,103.23,97.231,101.083,103.87,104.322,103.885,103.98,103.764,104.149,103.657,103.977,103.548,99.398,100.938,101.632,100.299,100.787,101.984,101.246,102.194,107.142,103.614,101.243,105.477
201709.0,2017-09-01 00:00:00,104.131,100.173,100.379,100.95,98.313,109.961,98.37,114.317,102.642,96.886,100.931,101.999,98.557,107.48,95.666,106.865,99.876,97.803,98.221,105.467,112.086,105.382,106.052,106.59,100.455,105.185,101.419,102.441,102.85,99.688,97.861,101.609,102.949,101.843,104.08,101.821,108.706,93.291,108.552,100.788,103.687,106.377,106.245,106.375,101.254,105.092,105.364,103.049,99.63,102.699,102.022,95.126,106.444,105.436,103.041,104.193,101.283,105.061,102.728,107.737,109.802,105.344,99.42,102.216,103.799,92.199,106.449,104.856,105.892,104.827,110.184,109.683,102.385,112.492,94.794,109.676,105.616,103.675,105.734,103.049,96.229,103.374,97.856,88.964,102.239,102.086,105.175,105.175,99.972,98.749,99.559,100.242,103.096,107.25,109.398,106.41,109.245,113.918,110.191,105.246,103.256,108.817,106.625,105.661,105.919,102.895,109.883,102.971,98.475,104.928,96.399,104.746,106.802,102.608,108.34,118.432,103.712,113.695,128.959,98.82,98.82,99.704,,102.381,102.081,100.453,99.827,101.041,105.382,103.035,103.251,101.244,104.138,101.158,106.192,103.041,99.992,101.276,99.512,106.064,103.236,103.626,106.074,107.58,109.608,106.765,106.043,105.918,105.952,106.673,103.346,95.932,103.031,104.161,104.558,104.216,104.254,104.045,104.399,104.011,104.359,103.892,100.108,102.223,101.671,103.501,100.433,102.733,102.339,103.241,107.51,103.947,102.497,105.812
201710.0,2017-10-01 00:00:00,104.242,100.618,100.991,101.78,98.511,108.115,100.264,104.032,105.791,99.39,99.268,103.038,97.734,106.877,94.773,106.824,99.663,98.404,98.736,102.904,112.207,105.54,106.234,106.655,101.903,105.514,101.453,102.79,102.786,99.863,98.042,101.778,102.949,101.843,104.08,103.11,111.117,93.339,109.707,102.914,103.305,104.064,103.363,106.819,100.016,107.086,107.63,103.129,99.051,102.792,103.946,98.771,107.19,105.424,103.225,104.505,101.29,105.257,102.933,107.924,109.326,105.17,100.233,104.69,104.42,93.006,106.342,105.14,105.515,104.929,110.18,107.959,102.638,112.659,90.268,101.392,105.416,104.116,105.507,103.628,95.438,103.258,97.222,88.795,99.218,102.312,108.909,108.909,101.144,100.407,100.845,101.063,103.143,106.726,109.136,105.769,109.627,112.443,110.62,107.008,103.682,110.877,106.507,105.915,106.197,102.883,108.574,102.498,99.15,104.614,97.391,103.888,106.597,100.646,108.613,117.396,103.683,112.122,127.626,97.837,97.837,96.662,,102.763,102.388,100.247,101.069,103.109,105.538,102.541,102.699,101.275,104.645,102.444,105.855,103.225,100.756,102.349,99.821,105.865,103.253,103.638,106.744,107.396,108.799,106.829,105.954,105.56,105.992,106.227,102.199,95.085,104.67,104.244,104.599,104.274,104.279,104.171,104.419,104.129,104.439,103.961,100.143,102.615,102.127,103.596,101.294,103.102,103.154,104.196,108.266,104.058,102.908,105.683
201711.0,2017-11-01 00:00:00,104.557,101.124,101.61,102.279,98.564,108.544,100.725,104.239,108.906,99.17,100.731,102.124,97.387,105.771,94.67,106.407,98.653,97.76,97.879,101.163,112.352,106.823,107.645,108.133,102.838,105.543,102.038,102.887,102.829,99.163,96.658,101.782,102.949,101.843,104.08,103.392,111.117,93.353,119.751,103.987,103.592,104.385,103.918,106.008,101.123,106.904,107.414,103.192,100.43,103.194,103.417,97.172,107.392,105.456,103.229,104.301,101.58,105.386,103.023,108.095,109.326,105.262,100.947,102.942,105.09,94.17,107.063,105.142,107.218,104.98,110.115,105.803,102.595,113.544,80.915,96.262,105.693,104.116,105.796,104.344,95.125,102.255,96.601,86.737,103.052,102.358,108.918,108.918,102.607,102.638,100.415,101.415,103.972,107.089,109.165,106.281,111.94,117.281,111.994,108.301,104.291,110.877,106.821,106.241,106.48,103.666,108.852,102.352,98.841,104.6,96.987,104.05,106.965,100.464,108.917,118.093,104.116,112.122,128.841,96.606,96.606,96.776,,103.345,102.633,100.689,101.654,104.114,106.838,102.79,103.003,101.04,105.599,102.481,107.786,103.229,101.405,103.255,99.626,105.873,103.315,103.736,106.93,107.453,107.883,106.839,106.313,106.018,106.303,106.503,101.936,94.753,105.942,104.514,104.873,104.57,104.527,104.432,104.672,104.476,104.783,104.291,100.609,103.277,102.316,105.014,101.279,103.566,103.953,105.164,108.356,104.377,103.62,105.546
201712.0,2017-12-01 00:00:00,104.929,101.776,102.111,104.031,99.888,109.039,101.075,113.407,109.262,97.907,99.756,100.224,99.184,108.158,96.277,106.954,96.579,94.821,96.114,99.562,115.36,105.83,106.601,106.965,102.952,105.649,101.319,102.977,102.865,99.018,96.32,101.836,102.949,101.843,104.08,103.629,111.117,93.353,129.113,104.304,104.954,107.38,107.057,108.292,100.72,109.393,110.247,103.26,99.816,103.848,103.5,96.737,107.829,105.553,103.226,104.795,100.895,105.488,103.084,108.238,109.575,107.629,101.021,103.646,105.336,93.905,107.476,104.655,107.963,105.206,110.427,115.633,102.343,113.789,123.661,109.5,104.309,104.116,104.352,103.912,94.333,99.29,94.39,85.741,105.366,102.396,108.92,108.92,100.917,99.865,99.514,102.867,102.897,107.404,109.333,106.66,111.417,115.025,111.874,108.713,104.587,110.877,106.694,106.472,106.733,103.671,107.574,102.316,98.439,104.958,96.342,103.927,107.609,99.058,109.33,117.258,106.451,112.122,125.735,97.14,97.14,97.063,,103.401,103.255,101.602,101.986,103.662,105.83,104.148,104.52,100.983,106.077,102.49,108.763,103.226,101.428,102.214,99.173,106.606,103.439,104.269,107.325,107.638,112.321,107.095,106.351,105.604,106.559,106.814,102.337,93.916,104.839,104.878,105.188,104.964,104.915,104.784,105.038,104.84,105.193,104.677,101.487,102.982,102.931,103.918,101.008,104.144,104.37,105.376,108.499,104.69,103.459,105.803
201801.0,2018-01-01 00:00:00,104.386,101.732,102.046,102.092,99.039,109.055,99.788,109.928,108.478,99.416,103.114,101.849,99.311,107.76,96.579,109.396,100.92,100.045,98.885,105.918,115.79,101.722,102.682,102.693,101.956,105.548,96.347,103.06,102.949,99.266,96.861,101.932,102.949,101.843,104.08,103.723,111.117,93.456,130.661,104.539,102.232,102.152,101.062,106.026,96.677,108.25,108.943,103.322,98.493,104.246,103.16,95.551,108.079,106.18,103.765,105.541,101.133,105.522,103.135,108.244,111.176,106.55,101.543,103.793,105.848,94.497,108.148,105.264,108.872,105.965,110.389,108.413,104.909,113.501,82.58,103.537,104.364,104.116,104.409,103.704,92.875,99.183,92.189,84.851,100.959,102.747,108.994,108.994,101.275,100.522,98.934,102.107,103.367,106.548,108.162,105.928,111.691,115.468,113.452,107.847,104.674,110.877,106.61,106.542,106.803,103.747,106.946,102.362,99.2,105.072,97.281,102.017,106.593,95.467,109.539,118.268,106.87,114.995,125.508,96.714,96.714,97.247,,102.783,103.904,101.584,101.911,104.205,101.666,101.289,101.322,101.077,106.547,102.549,109.691,103.765,101.958,102.075,99.039,106.146,103.536,104.371,107.554,108.332,109.277,107.584,106.201,105.399,106.436,106.2,102.537,92.36,105.114,104.266,104.346,104.391,104.269,104.195,104.397,104.171,104.551,104.078,101.18,101.574,101.868,101.276,101.387,104.739,104.607,105.867,108.799,104.127,102.362,106.036
